Zip,County,State,Name,Latitude,Longitude,Type,Trauma,City
46947,CASS,IN,FOUR COUNTY COUNSELING CENTER,40.763290379000104,-86.362468225,PSYCHIATRIC,NOT AVAILABLE,LOGANSPORT
46947,CASS,IN,MEMORIAL HOSPITAL,40.763478766,-86.3620203199999,GENERAL ACUTE CARE,NOT AVAILABLE,LOGANSPORT
47130,CLARK,IN,CLARK MEMORIAL HOSPITAL,38.282255723,-85.7486318489999,GENERAL ACUTE CARE,NOT AVAILABLE,JEFFERSONVILLE
47129,CLARK,IN,KENTUCKIANA MEDICAL CENTER LLC,38.3330855930001,-85.752433815,GENERAL ACUTE CARE,NOT AVAILABLE,CLARKSVILLE
46383,PORTER,IN,PORTER REGIONAL HOSPITAL,41.553276759,-87.049681709,GENERAL ACUTE CARE,NOT AVAILABLE,VALPARAISO
46761,LAGRANGE,IN,PARKVIEW LAGRANGE HOSPITAL,41.6458040900001,-85.4261370569999,CRITICAL ACCESS,NOT AVAILABLE,LAGRANGE
46825,ALLEN,IN,DUPONT HOSPITAL LLC,41.17526916,-85.108930621,GENERAL ACUTE CARE,NOT AVAILABLE,FORT WAYNE
46804,ALLEN,IN,LUTHERAN HOSPITAL OF INDIANA,41.039211687,-85.2498493959999,GENERAL ACUTE CARE,"LEVEL II, PEDIACTRICS II",FORT WAYNE
46845,ALLEN,IN,ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC,41.1895775790001,-85.10066957399991,GENERAL ACUTE CARE,NOT AVAILABLE,FORT WAYNE
46805,ALLEN,IN,PARKVIEW REGIONAL MEDICAL CENTER,41.1884519830001,-85.101793443,GENERAL ACUTE CARE,"LEVEL II, PEDIACTRICS II",FORT WAYNE
46733,ADAMS,IN,ADAMS MEMORIAL HOSPITAL,40.81622244,-84.91436167099991,CRITICAL ACCESS,NOT AVAILABLE,DECATUR
47201,BARTHOLOMEW,IN,COLUMBUS REGIONAL HOSPITAL,39.216952915,-85.895463792,GENERAL ACUTE CARE,NOT AVAILABLE,COLUMBUS
47348,BLACKFORD,IN,INDIANA UNIVERSITY HEALTH BLACKFORD HOSPITAL,40.467946044,-85.37272252299991,CRITICAL ACCESS,NOT AVAILABLE,HARTFORD CITY
47006,RIPLEY,IN,MARGARET MARY HEALTH,39.3050248960001,-85.222526188,CRITICAL ACCESS,NOT AVAILABLE,BATESVILLE
47025,DEARBORN,IN,COMMUNITY MENTAL HEALTH CENTER INC,39.109798476,-84.88253391800001,PSYCHIATRIC,NOT AVAILABLE,LAWRENCEBURG
47025,DEARBORN,IN,DEARBORN COUNTY HOSPITAL,39.111591354,-84.8833990479999,GENERAL ACUTE CARE,NOT AVAILABLE,LAWRENCEBURG
47501,DAVIESS,IN,DAVIESS COMMUNITY HOSPITAL,38.659613843,-87.159752398,GENERAL ACUTE CARE,NOT AVAILABLE,WASHINGTON
46755,NOBLE,IN,PARKVIEW NOBLE HOSPITAL,41.4483403450001,-85.29615831099991,GENERAL ACUTE CARE,NOT AVAILABLE,KENDALLVILLE
47747,VANDERBURGH,IN,DEACONESS HOSPITAL INC,37.983739541,-87.57110677600001,GENERAL ACUTE CARE,LEVEL II,EVANSVILLE
47715,VANDERBURGH,IN,EVANSVILLE PSYCHIATRIC CHILDREN'S CENTER,37.9939080180001,-87.50906592,PSYCHIATRIC,NOT AVAILABLE,EVANSVILLE
47714,VANDERBURGH,IN,EVANSVILLE STATE HOSPITAL,37.9728535570001,-87.50155370799999,PSYCHIATRIC,NOT AVAILABLE,EVANSVILLE
47714,VANDERBURGH,IN,HEALTHSOUTH DEACONESS REHABILITATION HOSPITAL,37.956130735,-87.50069541200001,REHABILITATION,NOT AVAILABLE,EVANSVILLE
47804,VIGO,IN,HAMILTON CENTER INC,39.485410861999995,-87.40998362200001,PSYCHIATRIC,NOT AVAILABLE,TERRE HAUTE
46526,ELKHART,IN,IU HEALTH GOSHEN HOSPITAL,41.5632920780001,-85.830604706,GENERAL ACUTE CARE,NOT AVAILABLE,GOSHEN
46527,ELKHART,IN,OAKLAWN PSYCHIATRIC CENTER INC,41.6036041190001,-85.839485402,PSYCHIATRIC,NOT AVAILABLE,GOSHEN
47546,DUBOIS,IN,MEMORIAL HOSPITAL AND HEALTH CARE CENTER,38.395012169,-86.94122941099991,GENERAL ACUTE CARE,NOT AVAILABLE,JASPER
46706,DEKALB,IN,DEKALB HEALTH,41.368866859,-85.03539417100001,GENERAL ACUTE CARE,NOT AVAILABLE,AUBURN
47240,DECATUR,IN,DECATUR COUNTY MEMORIAL HOSPITAL,39.344223887000105,-85.47871194300001,CRITICAL ACCESS,NOT AVAILABLE,GREENSBURG
46706,DEKALB,IN,NORTHEASTERN CENTER,41.3709560510001,-85.029953851,PSYCHIATRIC,NOT AVAILABLE,AUBURN
47303,DELAWARE,IN,CENTRAL INDIANA AMG SPECIALTY HOSPITAL LLC,40.1967418420001,-85.413991448,LONG TERM CARE,NOT AVAILABLE,MUNCIE
47303,DELAWARE,IN,INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL,40.196777534,-85.415555943,GENERAL ACUTE CARE,LEVEL III,MUNCIE
46158,MORGAN,IN,FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE,39.6078571130001,-86.355692529,GENERAL ACUTE CARE,NOT AVAILABLE,MOORESVILLE
46970,MIAMI,IN,DUKES MEMORIAL HOSPITAL,40.7566462830001,-86.08240379799999,CRITICAL ACCESS,NOT AVAILABLE,PERU
47933,MONTGOMERY,IN,FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE,40.0664718570001,-86.90557191399999,GENERAL ACUTE CARE,NOT AVAILABLE,CRAWFORDSVILLE
47404,MONROE,IN,BLOOMINGTON MEADOWS HOSPITAL,39.205979514,-86.550922129,PSYCHIATRIC,NOT AVAILABLE,BLOOMINGTON
47403,MONROE,IN,INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL,39.15989295,-86.539893595,GENERAL ACUTE CARE,LEVEL III,BLOOMINGTON
47403,MONROE,IN,MONROE HOSPITAL,39.120608664,-86.57195222,GENERAL ACUTE CARE,NOT AVAILABLE,BLOOMINGTON
46580,KOSCIUSKO,IN,KOSCIUSKO COMMUNITY HOSPITAL,41.2483438150001,-85.8288442419999,GENERAL ACUTE CARE,NOT AVAILABLE,WARSAW
47630,WARRICK,IN,BRENTWOOD MEADOWS LLC,37.992909968,-87.33152850299999,PSYCHIATRIC,NOT AVAILABLE,NEWBURGH
46714,WELLS,IN,BLUFFTON REGIONAL MEDICAL CENTER,40.737354839,-85.170774991,GENERAL ACUTE CARE,NOT AVAILABLE,BLUFFTON
46321,LAKE,IN,COMMUNITY HOSPITAL,41.5506175090001,-87.505909606,GENERAL ACUTE CARE,NOT AVAILABLE,MUNSTER
46321,LAKE,IN,FRANCISCAN PHYSICIANS HOSPITAL LLC,41.537757928000104,-87.51201931700001,GENERAL ACUTE CARE,NOT AVAILABLE,MUNSTER
46307,LAKE,IN,FRANCISCAN ST ANTHONY HEALTH - CROWN POINT,41.3956203400001,-87.366975004,GENERAL ACUTE CARE,LEVEL III,CROWN POINT
46311,LAKE,IN,FRANCISCAN ST MARGARET HEALTH - DYER,41.4923514610001,-87.524717438,GENERAL ACUTE CARE,NOT AVAILABLE,DYER
46320,LAKE,IN,FRANCISCAN ST MARGARET HEALTH - HAMMOND,41.61511211,-87.5239895029999,GENERAL ACUTE CARE,NOT AVAILABLE,HAMMOND
47978,JASPER,IN,FRANCISCAN HEALTHCARE RENSSLAER,40.934513124,-87.1387792089999,CRITICAL ACCESS,NOT AVAILABLE,RENSSELAER
46320,LAKE,IN,KINDRED HOSPITAL NORTHWEST INDIANA,41.61515732,-87.523073411,LONG TERM CARE,NOT AVAILABLE,HAMMOND
46402,LAKE,IN,METHODIST HOSPITALS INC,41.599559432,-87.35767033399999,GENERAL ACUTE CARE,LEVEL III,GARY
46307,LAKE,IN,PINNACLE HOSPITAL,41.4480816980001,-87.3285665449999,GENERAL ACUTE CARE,NOT AVAILABLE,CROWN POINT
47905,TIPPECANOE,IN,FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST,40.3940202320001,-86.834549059,GENERAL ACUTE CARE,LEVEL III,LAFAYETTE
47454,ORANGE,IN,INDIANA UNIVERSITY HEALTH PAOLI HOSPITAL,38.5683614380001,-86.47516371799999,CRITICAL ACCESS,NOT AVAILABLE,PAOLI
46143,JOHNSON,IN,BHC VALLE VISTA HOSPITAL,39.615677874,-86.086413638,PSYCHIATRIC,NOT AVAILABLE,GREENWOOD
46131,JOHNSON,IN,JOHNSON MEMORIAL HOSPITAL,39.4796677410001,-86.07700060299999,GENERAL ACUTE CARE,NOT AVAILABLE,FRANKLIN
46072,TIPTON,IN,INDIANA UNIVERSITY HEALTH TIPTON HOSPITAL INC,40.2719303540001,-86.04216225299999,CRITICAL ACCESS,NOT AVAILABLE,TIPTON
46703,STEUBEN,IN,CAMERON MEMORIAL COMMUNITY HOSPITAL INC,41.634378767,-84.994689108,CRITICAL ACCESS,NOT AVAILABLE,ANGOLA
47905,TIPPECANOE,IN,INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL,40.400530442,-86.806373219,GENERAL ACUTE CARE,LEVEL III,LAFAYETTE
46360,LAPORTE,IN,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,41.706841127000104,-86.900461091,GENERAL ACUTE CARE,NOT AVAILABLE,MICHIGAN CITY
46350,LAPORTE,IN,INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL,41.610652171,-86.725290268,GENERAL ACUTE CARE,NOT AVAILABLE,LA PORTE
47421,LAWRENCE,IN,INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL,38.859920877,-86.513198317,CRITICAL ACCESS,NOT AVAILABLE,BEDFORD
46011,MADISON,IN,COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY,40.1306455880001,-85.693209184,GENERAL ACUTE CARE,LEVEL III,ANDERSON
46601,ST. JOSEPH,IN,MEMORIAL HOSPITAL OF SOUTH BEND,41.684055285999996,-86.25157885,GENERAL ACUTE CARE,LEVEL II,SOUTH BEND
46534,STARKE,IN,INDIANA UNIVERSITY HEALTH STARKE HOSPITAL,41.287568804,-86.621997285,GENERAL ACUTE CARE,NOT AVAILABLE,KNOX
46628,ST. JOSEPH,IN,A ROSIE PLACE,41.720046036999996,-86.381464342,CHILDREN,NOT AVAILABLE,SOUTH BEND
47591,KNOX,IN,GOOD SAMARITAN HOSPITAL,38.673312929000105,-87.532093359,GENERAL ACUTE CARE,LEVEL III,VINCENNES
46140,HANCOCK,IN,HANCOCK REGIONAL HOSPITAL,39.795493326,-85.768081056,GENERAL ACUTE CARE,NOT AVAILABLE,GREENFIELD
47441,GREENE,IN,GREENE COUNTY GENERAL HOSPITAL,39.040742209,-87.130309914,CRITICAL ACCESS,NOT AVAILABLE,LINTON
46032,HAMILTON,IN,INDIANA UNIVERSITY HEALTH NORTH HOSPITAL,39.959344478,-86.15965566700001,GENERAL ACUTE CARE,NOT AVAILABLE,CARMEL
47670,GIBSON,IN,GIBSON GENERAL HOSPITAL,38.360917273000005,-87.589832206,CRITICAL ACCESS,NOT AVAILABLE,PRINCETON
46952,GRANT,IN,"GRANT-BLACKFORD MENTAL HEALTH, INC",40.564232786,-85.6662408,PSYCHIATRIC,NOT AVAILABLE,MARION
46952,GRANT,IN,MARION GENERAL HOSPITAL,40.5636952030001,-85.66416325899999,GENERAL ACUTE CARE,NOT AVAILABLE,MARION
46506,MARSHALL,IN,COMMUNITY HOSPITAL OF BREMEN INC,41.456467767,-86.1588497229999,CRITICAL ACCESS,NOT AVAILABLE,BREMEN
46506,MARSHALL,IN,DOCTORS NEUROPSYCHIATRIC HOSPITAL,41.443335034,-86.150319348,PSYCHIATRIC,NOT AVAILABLE,BREMEN
46563,MARSHALL,IN,MICHIANA BEHAVIORAL HEALTH CENTER,41.3569279210001,-86.32757391699991,PSYCHIATRIC,NOT AVAILABLE,PLYMOUTH
46750,HUNTINGTON,IN,PARKVIEW HUNTINGTON HOSPITAL,40.9058777380001,-85.48874698299991,GENERAL ACUTE CARE,NOT AVAILABLE,HUNTINGTON
47331,FAYETTE,IN,FAYETTE REGIONAL HEALTH SYSTEM,39.6562381750001,-85.1326609979999,GENERAL ACUTE CARE,NOT AVAILABLE,CONNERSVILLE
46725,WHITLEY,IN,PARKVIEW WHITLEY HOSPITAL,41.158646370999996,-85.46490159099992,GENERAL ACUTE CARE,NOT AVAILABLE,COLUMBIA CITY
47960,WHITE,IN,INDIANA UNIVERSITY HEALTH WHITE MEMORIAL HOSPITAL,40.733974689,-86.777599605,CRITICAL ACCESS,NOT AVAILABLE,MONTICELLO
46219,MARION,IN,COMMUNITY HOSPITAL EAST,39.7873137190001,-86.075498184,GENERAL ACUTE CARE,NOT AVAILABLE,INDIANAPOLIS
46256,MARION,IN,COMMUNITY HOSPITAL NORTH,39.9011160920001,-86.0421630929999,GENERAL ACUTE CARE,NOT AVAILABLE,INDIANAPOLIS
46227,MARION,IN,COMMUNITY HOSPITAL SOUTH,39.63680298,-86.132651341,GENERAL ACUTE CARE,NOT AVAILABLE,INDIANAPOLIS
46256,MARION,IN,FAIRBANKS,39.902689271,-86.04094447700001,REHABILITATION,NOT AVAILABLE,INDIANAPOLIS
46237,MARION,IN,FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS,39.6487177590001,-86.07946762799999,GENERAL ACUTE CARE,NOT AVAILABLE,INDIANAPOLIS
46222,MARION,IN,KINDRED HOSPITAL INDIANAPOLIS,39.781501851,-86.191449166,LONG TERM CARE,NOT AVAILABLE,INDIANAPOLIS
46222,MARION,IN,LARUE D CARTER MEMORIAL HOSPITAL,39.802493552,-86.201292048,PSYCHIATRIC,NOT AVAILABLE,INDIANAPOLIS
46226,MARION,IN,OPTIONS BEHAVIORAL HEALTH SYSTEM,39.855761569,-86.04373859,PSYCHIATRIC,NOT AVAILABLE,INDIANAPOLIS
47250,JEFFERSON,IN,MADISON STATE HOSPITAL,38.746061514000104,-85.401992921,PSYCHIATRIC,NOT AVAILABLE,MADISON
47371,JAY,IN,JAY COUNTY HOSPITAL,40.4412983650001,-84.984920242,CRITICAL ACCESS,NOT AVAILABLE,PORTLAND
47362,HENRY,IN,HENRY COUNTY MEMORIAL HOSPITAL,39.9433770090001,-85.362963153,GENERAL ACUTE CARE,NOT AVAILABLE,NEW CASTLE
46904,HOWARD,IN,COMMUNITY HOWARD REGIONAL HEALTH INC,40.4472016930001,-86.1246590109999,GENERAL ACUTE CARE,NOT AVAILABLE,KOKOMO
46901,HOWARD,IN,COMMUNITY HOWARD SPECIALTY HOSPITAL,40.497256422000106,-86.16580401,REHABILITATION,NOT AVAILABLE,KOKOMO
47112,HARRISON,IN,HARRISON COUNTY HOSPITAL,38.237875285,-86.147688988,CRITICAL ACCESS,NOT AVAILABLE,CORYDON
46122,HENDRICKS,IN,HENDRICKS REGIONAL HEALTH,39.761912163000005,-86.50188213,GENERAL ACUTE CARE,NOT AVAILABLE,DANVILLE
46123,HENDRICKS,IN,INDIANA UNIVERSITY HEALTH WEST HOSPITAL,39.7805043930001,-86.340446634,GENERAL ACUTE CARE,NOT AVAILABLE,AVON
47150,FLOYD,IN,FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES,38.301364385999996,-85.834335192,GENERAL ACUTE CARE,NOT AVAILABLE,NEW ALBANY
47150,FLOYD,IN,PHYSICIANS' MEDICAL CENTER LLC,38.339954129,-85.827989949,SPECIAL,NOT AVAILABLE,NEW ALBANY
46052,BOONE,IN,WITHAM HEALTH SERVICES,40.077473453,-86.47299040199991,GENERAL ACUTE CARE,NOT AVAILABLE,LEBANON
47130,CLARK,IN,WELLSTONE REGIONAL HOSPITAL,38.3269072940001,-85.709325225,PSYCHIATRIC,NOT AVAILABLE,JEFFERSONVILLE
46383,PORTER,IN,PORTER-STARKE SERVICES INC,41.489690368000005,-87.05203310799999,PSYCHIATRIC,NOT AVAILABLE,VALPARAISO
46804,ALLEN,IN,REHABILITATION HOSPITAL OF FORT WAYNE GENERAL PAR,41.042790267,-85.248212189,REHABILITATION,NOT AVAILABLE,FORT WAYNE
46802,ALLEN,IN,ST JOSEPH HOSPITAL,41.0780007340001,-85.149277199,GENERAL ACUTE CARE,NOT AVAILABLE,FORT WAYNE
46173,RUSH,IN,RUSH MEMORIAL HOSPITAL,39.621754587000105,-85.444036915,CRITICAL ACCESS,NOT AVAILABLE,RUSHVILLE
46996,PULASKI,IN,PULASKI MEMORIAL HOSPITAL,41.0562675690001,-86.5959984949999,CRITICAL ACCESS,NOT AVAILABLE,WINAMAC
47834,CLAY,IN,ST VINCENT CLAY HOSPITAL INC,39.529071161,-87.111811211,CRITICAL ACCESS,NOT AVAILABLE,BRAZIL
46041,CLINTON,IN,ST VINCENT FRANKFORT HOSPITAL INC,40.269550646,-86.51128070999991,CRITICAL ACCESS,NOT AVAILABLE,FRANKFORT
47750,VANDERBURGH,IN,ST MARY'S MEDICAL CENTER OF EVANSVILLE INC,37.963344449000004,-87.50292615099991,GENERAL ACUTE CARE,"LEVEL II, PEDIACTRICS II",EVANSVILLE
47842,VERMILLION,IN,UNION HOSPITAL CLINTON,39.6529025080001,-87.39918421,CRITICAL ACCESS,NOT AVAILABLE,CLINTON
47802,VIGO,IN,TERRE HAUTE REGIONAL HOSPITAL,39.4193961560001,-87.40904674299999,GENERAL ACUTE CARE,LEVEL II,TERRE HAUTE
47804,VIGO,IN,UNION HOSPITAL INC,39.485864576,-87.406975608,GENERAL ACUTE CARE,LEVEL III,TERRE HAUTE
46992,WABASH,IN,PARKVIEW WABASH HOSPITAL,40.806916615,-85.815870036,CRITICAL ACCESS,NOT AVAILABLE,WABASH
47601,WARRICK,IN,ST MARY'S WARRICK HOSPITAL INC,38.0419286320001,-87.2628111989999,CRITICAL ACCESS,NOT AVAILABLE,BOONVILLE
47630,WARRICK,IN,THE HEART HOSPITAL AT DEACONESS GATEWAY LLC,37.9748831650001,-87.445107776,GENERAL ACUTE CARE,NOT AVAILABLE,NEWBURGH
47630,WARRICK,IN,WOMEN'S HOSPITAL THE,37.9737925270001,-87.4473020629999,SPECIAL,NOT AVAILABLE,NEWBURGH
47993,WARREN,IN,ST VINCENT WILLIAMSPORT HOSPITAL INC,40.290432114000104,-87.2967014669999,CRITICAL ACCESS,NOT AVAILABLE,WILLIAMSPORT
47374,WAYNE,IN,RICHMOND STATE HOSPITAL,39.838912646,-84.9257137549999,PSYCHIATRIC,NOT AVAILABLE,RICHMOND
47167,WASHINGTON,IN,ST VINCENT SALEM HOSPITAL INC,38.613268825,-86.107079115,CRITICAL ACCESS,NOT AVAILABLE,SALEM
46312,LAKE,IN,REGENCY HOSPITAL OF NORTHWEST INDIANA,41.634446687,-87.44782770599991,LONG TERM CARE,NOT AVAILABLE,EAST CHICAGO
46410,LAKE,IN,REGIONAL MENTAL HEALTH CENTER,41.4633470900001,-87.363365226,PSYCHIATRIC,NOT AVAILABLE,MERRILLVILLE
46312,LAKE,IN,ST CATHERINE HOSPITAL INC,41.6347893290001,-87.44882232100001,GENERAL ACUTE CARE,NOT AVAILABLE,EAST CHICAGO
46342,LAKE,IN,ST MARY MEDICAL CENTER INC,41.5127491490001,-87.260791495,GENERAL ACUTE CARE,NOT AVAILABLE,HOBART
46307,LAKE,IN,VIBRA HOSPITAL OF NORTHWESTERN INDIANA,41.4446198520001,-87.32539937699991,LONG TERM CARE,NOT AVAILABLE,CROWN POINT
47882,SULLIVAN,IN,SULLIVAN COUNTY COMMUNITY HOSPITAL,39.1255702490001,-87.412610069,CRITICAL ACCESS,NOT AVAILABLE,SULLIVAN
47906,TIPPECANOE,IN,RIVER BEND HOSPITAL,40.459714696,-86.89388199,PSYCHIATRIC,NOT AVAILABLE,WEST LAFAYETTE
47905,TIPPECANOE,IN,SYCAMORE SPRINGS,40.4066718,-86.82744646399999,PSYCHIATRIC,NOT AVAILABLE,LAFAYETTE
47421,LAWRENCE,IN,ST VINCENT DUNN HOSPITAL INC,38.8528725800001,-86.493958171,CRITICAL ACCESS,NOT AVAILABLE,BEDFORD
46016,MADISON,IN,ST. VINCENT ANDERSON REGIONAL HOSPITAL,40.095484936,-85.681305944,GENERAL ACUTE CARE,LEVEL III,ANDERSON
46036,MADISON,IN,ST VINCENT MERCY HOSPITAL,40.2763651290001,-85.842215755,CRITICAL ACCESS,NOT AVAILABLE,ELWOOD
47170,SCOTT,IN,SCOTT COUNTY MEMORIAL HOSPITAL AKA SCOTT MEMORIAL,38.704989841999996,-85.786184975,CRITICAL ACCESS,NOT AVAILABLE,SCOTTSBURG
46545,ST. JOSEPH,IN,SAINT JOSEPH REGIONAL MEDICAL CENTER,41.7071773810001,-86.174469581,GENERAL ACUTE CARE,NOT AVAILABLE,MISHAWAKA
46545,ST. JOSEPH,IN,UNITY MEDICAL AND SURGICAL HOSPITAL,41.701232434000104,-86.17800380899999,GENERAL ACUTE CARE,NOT AVAILABLE,MISHAWAKA
46975,FULTON,IN,WOODLAWN HOSPITAL,41.063964342000105,-86.19569205299999,CRITICAL ACCESS,NOT AVAILABLE,ROCHESTER
46060,HAMILTON,IN,RIVERVIEW HOSPITAL,40.04581762,-86.02352185299999,GENERAL ACUTE CARE,NOT AVAILABLE,NOBLESVILLE
46032,HAMILTON,IN,ST VINCENT CARMEL HOSPITAL INC,39.982446345,-86.144020037,GENERAL ACUTE CARE,NOT AVAILABLE,CARMEL
46290,HAMILTON,IN,ST VINCENT HEART CENTER OF INDIANA LLC,39.939347373000004,-86.15917025700001,SPECIAL,NOT AVAILABLE,INDIANAPOLIS
46563,MARSHALL,IN,SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH,41.33350568,-86.3318612899999,GENERAL ACUTE CARE,NOT AVAILABLE,PLYMOUTH
46260,MARION,IN,"ST VINCENT SETON SPECIALTY HOSPITAL, INDIANAPOLIS",39.901812457000105,-86.204365544,LONG TERM CARE,NOT AVAILABLE,INDIANAPOLIS
47274,JACKSON,IN,SCHNECK MEDICAL CENTER,38.955740442,-85.891833925,GENERAL ACUTE CARE,NOT AVAILABLE,SEYMOUR
47150,FLOYD,IN,SOUTHERN INDIANA REHABILITATION HOSPITAL,38.336701324,-85.794721707,REHABILITATION,NOT AVAILABLE,NEW ALBANY
83706,ADA,ID,SAINT ALPHONSUS REGIONAL MEDICAL CENTER,43.61343279500011,-116.25580809799999,GENERAL ACUTE CARE,LEVEL II,BOISE
83350,MINIDOKA,ID,MINIDOKA MEMORIAL HOSPITAL,42.6203972860001,-113.68609668200001,GENERAL ACUTE CARE,NOT AVAILABLE,RUPERT
83686,CANYON,ID,SAINT ALPHONSUS MEDICAL CENTER - NAMPA,43.5518466190001,-116.571452205,GENERAL ACUTE CARE,NOT AVAILABLE,NAMPA
83605,CANYON,ID,WEST VALLEY MEDICAL CENTER,43.654327933000005,-116.694275928,GENERAL ACUTE CARE,NOT AVAILABLE,CALDWELL
83814,KOOTENAI,ID,KOOTENAI MEDICAL CENTER,47.69550331600001,-116.79370267200001,GENERAL ACUTE CARE,LEVEL III,COEUR D'ALENE
83330,GOODING,ID,NORTH CANYON MEDICAL CENTER,42.920995449,-114.709657455,GENERAL ACUTE CARE,NOT AVAILABLE,GOODING
46214,MADISON,IN,ASSURANCE PSYCHIATRIC HOSPITAL,39.7775280000001,-86.273313,PSYCHIATRIC,NOT AVAILABLE,INDIANAPOLIS
83704,ADA,ID,INTERMOUNTAIN HOSPITAL,43.607072743000096,-116.26691725200001,GENERAL ACUTE CARE,NOT AVAILABLE,BOISE
83501,NEZ PERCE,ID,ST. JOSEPH REGIONAL MEDICAL CENTER,46.416439735,-117.024366109,GENERAL ACUTE CARE,LEVEL III/PEDIATRIC,LEWISTON
83263,FRANKLIN,ID,FRANKLIN COUNTY MEDICAL CENTER,42.097650626000096,-111.87297675299999,GENERAL ACUTE CARE,NOT AVAILABLE,PRESTON
83213,BUTTE,ID,LOST RIVERS MEDICAL CENTER,43.639574812,-113.29523287200001,GENERAL ACUTE CARE,NOT AVAILABLE,ARCO
83530,IDAHO,ID,SYRINGA HOSPITAL & CLINICS,45.927068358,-116.127216591,GENERAL ACUTE CARE,NOT AVAILABLE,GRANGEVILLE
83672,WASHINGTON,ID,WEISER MEMORIAL HOSPITAL,44.24872401,-116.96244125700001,CRITICAL ACCESS,NOT AVAILABLE,WEISER
83221,BINGHAM,ID,IDAHO STATE HOSPITAL SOUTH,43.18743022899999,-112.334714425,PSYCHIATRIC,NOT AVAILABLE,BLACKFOOT
83201,BANNOCK,ID,PORTNEUF MEDICAL CENTER,42.8738530050001,-112.42076203200001,GENERAL ACUTE CARE,LEVEL II,POCATELLO
59405,CASCADE,MT,GREAT FALLS CLINIC MEDICAL CENTER,47.489354518,-111.29135260700001,GENERAL ACUTE CARE,NOT AVAILABLE,GREAT FALLS
59901,FLATHEAD,MT,HEALTH CENTER NORTHWEST,48.2151668340001,-114.32327327899999,GENERAL ACUTE CARE,NOT AVAILABLE,KALISPELL
59756,DEER LODGE,MT,MONTANA STATE HOSPITAL,46.1808180290001,-112.79086729299999,PSYCHIATRIC,NOT AVAILABLE,WARM SPRINGS
59701,SILVER BOW,MT,ACADIA MONTANA,45.933282000000105,-112.510929,PSYCHIATRIC,NOT AVAILABLE,BUTTE
32501,ESCAMBIA,FL,LAKEVIEW CENTER - PSYCHIATRIC HOSPITAL,30.4323569000001,-87.233155885,PSYCHIATRIC,NOT AVAILABLE,PENSACOLA
33328,BROWARD,FL,HIGH POINT TREATMENT CENTER,26.046132431,-80.28721695600001,PSYCHIATRIC,NOT AVAILABLE,COOPER CITY
32827,ORANGE,FL,NEMOURS CHILDREN'S HOSPITAL,28.3767995850001,-81.273638956,GENERAL ACUTE CARE,NOT AVAILABLE,ORLANDO
32714,SEMINOLE,FL,HEALTHSOUTH REHABILITATION HOSPITAL OF ALTAMONTE SPRINGS,28.646330559000003,-81.413059077,REHABILITATION,NOT AVAILABLE,ALTAMONTE SPRINGS
33472,PALM BEACH,FL,BETHESDA HOSPITAL WEST,26.529728045000102,-80.199767724,GENERAL ACUTE CARE,NOT AVAILABLE,BOYNTON BEACH
33511,HILLSBOROUGH,FL,BRANDON REGIONAL HOSPITAL,27.932998883000003,-82.28781019600001,GENERAL ACUTE CARE,NOT AVAILABLE,BRANDON
34601,HERNANDO,FL,BAYFRONT HEALTH BROOKSVILLE,28.5388338240001,-82.44349159800001,GENERAL ACUTE CARE,NOT AVAILABLE,BROOKSVILLE
33525,PASCO,FL,BAYFRONT HEALTH DADE CITY,28.3479628600001,-82.20072007999991,GENERAL ACUTE CARE,NOT AVAILABLE,DADE CITY
32117,VOLUSIA,FL,SELECT SPECIALTY HOSPITAL - DAYTONA BEACH,29.2425623280001,-81.107418835,LONG TERM CARE,NOT AVAILABLE,DAYTONA BEACH
33484,PALM BEACH,FL,DELRAY MEDICAL CENTER,26.437192841000098,-80.127787747,GENERAL ACUTE CARE,LEVEL I,DELRAY BEACH
33908,LEE,FL,PARK ROYAL HOSPITAL,26.5104316580001,-81.9095689819999,PSYCHIATRIC,NOT AVAILABLE,FORT MYERS
33905,LEE,FL,PROMISE HOSPITAL OF FORT MYERS,26.630410497000103,-81.802950584,LONG TERM CARE,NOT AVAILABLE,FORT MYERS
33012,MIAMI-DADE,FL,LARKIN COMMUNITY HOSPITAL PALM SPRINGS CAMPUS,25.868542425999998,-80.312269678,GENERAL ACUTE CARE,NOT AVAILABLE,HIALEAH
33021,BROWARD,FL,LARKIN COMMUNITY HOSPITAL BEHAVIORAL HEALTH SERVICES,26.020551413000103,-80.180225134,PSYCHIATRIC,NOT AVAILABLE,HOLLYWOOD
